,image_path,0,1,2,3,4,5,6,7,8,9
11513,seg_train/seg_train/sea\8908.jpg,2.850158717842893e-15,1.2700062186523763e-14,4.330649033823519e-11,2.228285778116401e-09,1.0,1.641529447093948e-11,1.5041083884035494e-13,2.9937537908766854e-13,3.0788556654257754e-14,8.522553458312557e-14
11514,seg_train/seg_train/sea\8920.jpg,5.2372954063850674e-12,2.2475567240665129e-10,1.8962948544754e-08,2.3303088625414858e-11,1.0,1.8117493061353684e-09,2.0888661893952998e-12,5.574519144901924e-12,8.244652790340146e-13,3.139097326260859e-13
11515,seg_train/seg_train/sea\8922.jpg,4.655613849990914e-08,7.679275881855574e-09,5.928451400905033e-07,1.789428097254131e-06,0.999997615814209,4.079103987919552e-08,1.2029741786045989e-11,7.724823558596938e-11,2.3813142430162415e-11,3.7598604785138434e-12
11516,seg_train/seg_train/sea\8930.jpg,4.780550192767232e-16,2.2300177333125235e-15,1.8185965233730172e-10,1.2367940872837213e-11,1.0,1.9516208310879635e-13,1.0169689322971943e-15,2.2707947040746454e-14,5.018217049854948e-16,5.345615401001233e-16
11517,seg_train/seg_train/sea\8939.jpg,0.00015100298332981765,3.166734677506611e-05,0.00010574977204669267,1.7124453734140843e-05,0.9996883869171143,6.0258394114498515e-06,3.9580914545922496e-08,2.6958137055999032e-08,4.8530804264146354e-08,5.4740163513145035e-09
11518,seg_train/seg_train/sea\894.jpg,2.241648533463092e-10,1.8100489163064282e-10,4.921485796671732e-08,4.5440184948120077e-10,1.0,1.739981048132222e-09,2.432003600241761e-12,6.1460571874893954e-12,1.1651799317058398e-12,5.593346424047352e-13
11519,seg_train/seg_train/sea\8952.jpg,3.4364648713453017e-12,1.7275156999341235e-11,6.119303286311606e-09,1.540541891102698e-12,1.0,2.0454481164389193e-10,7.612806869269906e-13,7.627093943397834e-13,8.489395709847247e-13,8.495773664652165e-14
11520,seg_train/seg_train/sea\8953.jpg,6.712347691562037e-13,6.647221835465178e-12,2.338159110770732e-10,5.312655176892278e-11,1.0,3.970329967573072e-11,6.169320154562896e-13,1.6795311669204338e-11,3.119668694380462e-13,5.382311350082825e-13
11521,seg_train/seg_train/sea\8955.jpg,3.3235053820135363e-07,5.097958819533233e-07,4.7386245569214225e-05,2.8602496968233027e-05,0.9999222755432129,8.600586625107098e-07,8.867874767837236e-10,8.746408042270559e-10,6.057038759443856e-10,4.920328589008705e-10
11522,seg_train/seg_train/sea\8965.jpg,7.566680091716961e-22,3.63486167116587e-19,5.825146375188547e-15,3.7835568781698057e-17,1.0,3.835770090077317e-18,2.9314776328705643e-18,9.657234389883092e-16,1.0898570893456466e-18,6.259791442300687e-18
11523,seg_train/seg_train/sea\8975.jpg,7.91646925790701e-09,2.738405946445255e-09,2.0402740119607188e-06,7.049203532005777e-07,0.9999972581863403,1.5856187474128092e-08,3.444417320808135e-11,8.386861344300556e-11,4.889456547974014e-11,2.943863208759723e-11
11524,seg_train/seg_train/sea\8996.jpg,5.503843931364827e-05,7.532729796366766e-06,0.0012059311848133802,0.04022328928112984,0.9585071206092834,1.046681518346304e-06,9.034409664820942e-09,9.495722430585829e-09,6.884969483422765e-09,5.798654445499096e-09
11525,seg_train/seg_train/sea\90.jpg,7.13393319529132e-07,2.6237530619255267e-06,0.0002518541004974395,0.004724704660475254,0.9950129389762878,7.193825240392471e-06,2.7523150425423637e-09,6.700565435835415e-09,2.4802806475321404e-09,1.5946109988007606e-09
11526,seg_train/seg_train/sea\9008.jpg,9.510537973475564e-13,1.4006695976676031e-11,3.3407189903300605e-08,6.637131400033525e-10,1.0,3.3551406097842573e-10,2.735301948050134e-13,2.439166923995373e-12,1.8323224068670513e-13,1.2209204730117412e-13
11527,seg_train/seg_train/sea\901.jpg,1.2145807204433368e-07,8.568512726014887e-07,1.1019305929949041e-06,0.9942542910575867,0.00574085908010602,2.8446834221540485e-06,1.457897830237087e-10,2.275520605277137e-10,1.440135233288231e-10,1.0504610375994261e-10
11528,seg_train/seg_train/sea\9016.jpg,5.623190173047188e-13,3.960661226071194e-12,3.035222206904109e-08,3.876565912719343e-08,1.0,5.7386883439702885e-11,5.672203158557654e-13,4.711060534734468e-12,4.057237401947078e-13,8.155876690153774e-13
11529,seg_train/seg_train/sea\9017.jpg,1.5557254300802015e-05,5.1757983783318195e-06,0.0003859891730826348,5.9734102251240984e-05,0.9995207786560059,1.274476289836457e-05,2.3743955690491703e-09,1.914471026154274e-09,2.008201382963648e-09,9.546258228354532e-10
11530,seg_train/seg_train/sea\9035.jpg,4.517361503530992e-06,2.6805082598002627e-05,0.0005311414715833962,0.003178653307259083,0.9962517619132996,7.227043170132674e-06,7.669621382433434e-09,6.622354220553461e-09,5.895123944554825e-09,2.6408613074124787e-09
11531,seg_train/seg_train/sea\9040.jpg,1.5920944917979796e-07,1.3932192644006136e-07,1.1576422593861935e-06,1.1928574572550588e-08,0.9999984502792358,8.837473330913781e-08,6.341404623633196e-10,8.206637591712251e-10,5.33490807086423e-10,1.4144728444076549e-10
11532,seg_train/seg_train/sea\9051.jpg,3.613444543582034e-10,1.4976253570608833e-09,5.5767767292991266e-08,5.185161171539221e-06,0.9999947547912598,6.426827070526997e-09,1.6741108499473967e-11,2.57205007292427e-10,2.6801246985619365e-11,1.8661993825275225e-11
11533,seg_train/seg_train/sea\9057.jpg,5.351460163893762e-09,1.787216374893319e-09,0.004207845777273178,1.6293320470595063e-07,0.9957919120788574,1.0985160514564996e-07,2.002381593868563e-09,3.827318462157336e-09,2.425831979735449e-09,1.933097903972225e-09
11534,seg_train/seg_train/sea\9058.jpg,2.56872937143271e-07,3.1843674150877632e-06,1.211409289680887e-05,7.68791687733028e-06,0.9999762773513794,4.184635997717123e-07,3.745514121078486e-09,3.5417742072496594e-09,1.80611692268684e-09,1.4612662191382242e-09
11535,seg_train/seg_train/sea\9061.jpg,6.319982315261541e-10,1.0499175751021994e-08,8.423003805546614e-07,4.707514108304167e-06,0.9999943971633911,1.512432135086783e-08,2.6167108410635187e-11,5.00549740545253e-11,1.98785814198299e-11,1.2053151879354296e-11
11536,seg_train/seg_train/sea\9069.jpg,0.0001606803125469014,6.195215246407315e-05,0.7940458655357361,1.7295678844675422e-05,0.20567579567432404,3.809215559158474e-05,8.053360289750344e-08,1.3046103219949146e-07,7.404966595458973e-08,2.146116173662449e-08
11537,seg_train/seg_train/sea\907.jpg,2.905416920384596e-07,2.1157181606668019e-07,4.5647117076441646e-05,2.0812740331166424e-06,0.9999510049819946,7.910126100796333e-07,3.784216939806129e-09,6.830474408303644e-09,1.6237234889970864e-09,2.0088932739525944e-09
11538,seg_train/seg_train/sea\9074.jpg,9.5465381377835e-08,8.156772537404322e-07,0.0001548571599414572,7.947888661874458e-06,0.9998350143432617,1.2221596534800483e-06,3.980004770198775e-09,1.8495411424623853e-08,3.980399565506332e-09,1.7562035159457423e-09
11539,seg_train/seg_train/sea\9077.jpg,3.1186736678366633e-14,6.530630121967876e-14,7.43109407341791e-10,1.6661590510058666e-11,1.0,2.7338183800074134e-11,1.9084479005795907e-14,7.619369002918874e-14,4.099784730861268e-15,3.2256638817120117e-15
11540,seg_train/seg_train/sea\9093.jpg,0.0012628354597836733,2.8935011869180016e-05,0.0005303599173203111,0.0020465857814997435,0.9959173798561096,0.0002138835989171639,8.688333608120047e-09,7.1989392225191295e-09,6.2520064680882115e-09,3.7894452020736935e-09
11541,seg_train/seg_train/sea\9097.jpg,7.773948709655087e-06,0.0001600024988874793,0.0003170845448039472,0.0027351933531463146,0.9967703819274902,9.573032912157942e-06,9.43375688677861e-09,7.194380202690809e-09,7.730848849973881e-09,3.7111276274259808e-09
11542,seg_train/seg_train/sea\9102.jpg,4.828197979807104e-17,9.549895198433475e-16,1.2880065937415086e-11,2.34863696416468e-13,1.0,2.1516066651874194e-14,3.1340729915155425e-16,2.8597712712448084e-14,1.8335221930379367e-16,3.9885132418935817e-16
11543,seg_train/seg_train/sea\9106.jpg,1.968486706971362e-08,8.153752162343153e-08,3.76877942471765e-05,1.2615970490514883e-07,0.9999619722366333,1.9876593171375134e-07,3.020682870502611e-10,4.40986303029689e-10,1.749371203452199e-10,4.359531832753838e-11
11544,seg_train/seg_train/sea\912.jpg,0.0007369602099061012,9.758337910170667e-06,0.0661478042602539,0.0007425593212246895,0.9321854114532471,0.00017739555914886296,2.4701920509073716e-08,3.3017144573932455e-08,1.6735432595282873e-08,1.6843094030605243e-08
11545,seg_train/seg_train/sea\9129.jpg,0.00015596713637933135,1.3116964510118123e-06,0.009107162244617939,7.727998308837414e-05,0.990652322769165,5.924388915445888e-06,6.114369455190172e-09,6.269080810028527e-09,3.1387867860388496e-09,1.3562467815475543e-09
11546,seg_train/seg_train/sea\916.jpg,2.9564450887420435e-10,1.3861289893668527e-09,0.00030465747113339603,3.445175877914153e-08,0.9996954202651978,1.4992325603202517e-08,5.5396846831978763e-11,5.819353332547905e-11,3.509269957957528e-11,1.170991689031231e-11
11547,seg_train/seg_train/sea\9171.jpg,1.450532510945124e-12,5.7898755234653265e-12,4.810359754969795e-08,1.4291537571431423e-11,1.0,4.930660879587379e-10,4.849462845180064e-13,2.107921259417167e-12,1.4313128861385277e-13,1.3418603793217965e-13
11548,seg_train/seg_train/sea\9172.jpg,0.00015006026660557836,2.8091272952224244e-07,0.006251011975109577,7.671861385460943e-05,0.9935041069984436,1.7857702914625406e-05,7.475967400694117e-09,9.633263964303751e-09,5.991751983458471e-09,5.723021168080322e-09
11549,seg_train/seg_train/sea\9182.jpg,1.8031981463551006e-09,8.6517450981205e-09,6.355265895763296e-07,8.592881406421782e-10,0.9999992847442627,1.107853293547123e-07,1.4120617175539252e-10,2.2782596642567654e-10,4.4085620570788464e-11,2.28670433283229e-11
11550,seg_train/seg_train/sea\9199.jpg,2.6382809646804603e-14,5.552719200239975e-13,8.13181987024958e-12,1.4129105004034859e-11,1.0,9.38036367331696e-12,9.89808888606121e-14,7.077114502068715e-13,3.507549543239723e-14,5.542051192963804e-14
11551,seg_train/seg_train/sea\922.jpg,4.817513863552463e-15,4.496074939761528e-14,1.386699421956905e-09,6.046967093720212e-11,1.0,2.2785501783972872e-12,1.3383705866384498e-14,2.0637261159955206e-13,7.550992098845181e-15,9.194530783984169e-15
11552,seg_train/seg_train/sea\9220.jpg,5.954833848242913e-12,7.459855649871727e-11,2.2473182070825715e-07,5.447763555821439e-07,0.9999991655349731,2.125031040023373e-09,5.371131490961023e-12,2.9077074081840237e-11,4.273370286106415e-12,2.5182197906786774e-12
11553,seg_train/seg_train/sea\9221.jpg,5.815751509254076e-16,1.1408775705027633e-15,1.0382674537831593e-12,1.2902863896953071e-14,1.0,2.1035506236194434e-13,3.8855367995179163e-16,2.0613841037776803e-14,2.1529223032308744e-16,1.2493141725448872e-16
11554,seg_train/seg_train/sea\9230.jpg,1.0103764748687141e-14,4.651217155567447e-14,4.429374922398921e-11,1.071115201742301e-12,1.0,4.20728946473603e-12,4.864069081322517e-14,1.4317531535357197e-12,3.538189435447342e-14,3.8927211741578496e-14
11555,seg_train/seg_train/sea\9253.jpg,2.066511406439986e-08,1.1928042553677187e-08,3.3966971386689693e-06,8.467216684948653e-05,0.999911904335022,3.7326522317471245e-08,6.536382546329378e-11,2.1472360001162372e-10,7.920118727522407e-11,4.0498795289556355e-11
11556,seg_train/seg_train/sea\9256.jpg,7.462110096501107e-11,5.886243159558546e-10,1.1015075784825967e-07,4.6705931566748404e-08,0.9999998807907104,6.771419536200085e-10,2.5111327947580087e-12,1.864092040448906e-11,2.0080115955417588e-12,1.6299381549317316e-12
11557,seg_train/seg_train/sea\9263.jpg,4.926932106741333e-08,6.99143640758848e-07,1.7173872038256377e-05,2.0021365344291553e-05,0.9999616146087646,4.861901174990635e-07,8.731667056061099e-10,1.7166679189273282e-09,8.255631178677447e-10,3.7325917356945126e-10
11558,seg_train/seg_train/sea\9269.jpg,3.763846526116943e-11,1.6843119954312868e-10,1.2054937492678164e-08,6.040347955149628e-08,0.9999998807907104,3.336356968475229e-08,4.523898616826116e-12,1.737292948389424e-11,2.8988367695853556e-12,3.372781437818717e-12
11559,seg_train/seg_train/sea\9279.jpg,3.414737292928294e-08,1.4655101665539405e-07,5.596135451924056e-06,1.194079004562809e-07,0.9999933242797852,7.7050219715602e-07,4.2426101520831594e-10,4.3896755674843746e-10,1.4340517662247976e-10,9.596124589394961e-11
11560,seg_train/seg_train/sea\9282.jpg,1.194873125681499e-14,7.968016911964575e-15,1.4079921039841792e-12,1.8492479208630404e-14,1.0,1.9939430694667498e-13,2.9364175885759555e-15,2.2064442558190206e-14,8.263169565841835e-16,8.191862626572824e-16
11561,seg_train/seg_train/sea\9289.jpg,7.268705494271888e-14,3.023109919949446e-13,2.976102003726666e-11,2.200641334741335e-13,1.0,1.409968062443534e-11,2.800919591476169e-14,2.965282370776673e-13,1.0657504914658115e-14,1.0167328642147946e-14
11562,seg_train/seg_train/sea\9292.jpg,7.867856766097248e-05,1.0703612360885018e-06,8.088453614618629e-05,7.739209104329348e-05,0.9997609257698059,1.057382746694202e-06,8.490519953774367e-10,1.985202446874723e-09,1.5858931945444965e-09,2.9567964743293373e-10
11563,seg_train/seg_train/sea\9306.jpg,4.4346644412218694e-12,1.1003611216642284e-11,2.0514553611405972e-08,3.702048112508294e-10,1.0,3.4980293661668327e-10,1.2299477842453443e-12,2.3111689645416433e-11,1.352008782706804e-12,4.998489144293627e-13
11564,seg_train/seg_train/sea\9307.jpg,2.291740353044247e-09,2.174736479787498e-08,1.16578030429082e-06,3.641574949142523e-06,0.9999951124191284,1.2475248389876015e-08,1.717165819259403e-11,3.4627484907234773e-11,2.173576249542286e-11,6.405281686994169e-12
11565,seg_train/seg_train/sea\9310.jpg,2.216542283051126e-09,3.8686923109487736e-10,2.652399643920944e-06,2.3308881935690806e-08,0.9999972581863403,6.771189475784922e-08,3.815085834052434e-12,6.702290632210062e-12,1.835371915212547e-12,1.2547580162391991e-12
11566,seg_train/seg_train/sea\9313.jpg,6.829041376477107e-05,9.211273095388606e-07,0.00023560495174024254,0.00010808508523041382,0.9995160102844238,7.118070789147168e-05,1.4929828040521897e-08,1.7016027697991376e-08,7.725220463328242e-09,9.85872006253885e-09
11567,seg_train/seg_train/sea\9334.jpg,1.2389523622528437e-18,7.721676424262085e-18,3.0508995971115314e-15,4.517592983282422e-17,1.0,2.7354556337080838e-15,1.410977888241108e-17,9.5859925662719e-16,7.90614762702876e-18,7.490560506753544e-18
11568,seg_train/seg_train/sea\9335.jpg,1.586015932301954e-12,1.0199203287486469e-10,8.262663442337725e-09,2.832131751340228e-10,1.0,3.53224283156095e-10,1.894241057412427e-12,7.306952785890442e-12,8.711245158381231e-13,5.237152942219603e-13
11569,seg_train/seg_train/sea\9339.jpg,5.960169602303722e-08,1.9834875786273187e-07,0.00013098875933792442,7.510607247240841e-06,0.9998589754104614,2.1611990632663947e-06,5.304517936011166e-10,7.214728259263836e-10,4.4551354272392985e-10,1.8731534379146098e-10
11570,seg_train/seg_train/sea\934.jpg,4.36478068247567e-15,2.167906967224381e-14,5.897365235041363e-11,3.196570395533338e-12,1.0,2.453733288602933e-13,3.2851461351582345e-15,2.9722230265091104e-14,1.3800038653585985e-15,1.2886920195786904e-15
11571,seg_train/seg_train/sea\9357.jpg,1.3278369018470543e-13,4.8267962435115386e-14,1.0158258262338293e-10,5.1692938124459076e-12,1.0,2.2243639222208067e-11,2.868988006150472e-14,7.791778832387519e-13,2.764947626865584e-14,1.6237555530295052e-14
11572,seg_train/seg_train/sea\9363.jpg,4.475642356796523e-22,1.3080598644622282e-19,3.418201458644729e-15,4.529793235573089e-17,1.0,7.625368612723148e-19,1.6323974084936645e-18,1.942460847389766e-15,2.7735303900357076e-18,5.5054602127048984e-18
11573,seg_train/seg_train/sea\9375.jpg,6.2527290012326375e-09,6.49531841645512e-08,3.778281154609431e-07,4.009526222148452e-08,0.9999995231628418,6.686869369332271e-08,5.118983015250933e-10,1.027615992299502e-09,2.7229679622209346e-10,1.269107458012897e-10
11574,seg_train/seg_train/sea\9394.jpg,2.2732983640601397e-15,3.6734093092788975e-16,3.0999896660083293e-12,4.3162112203570455e-14,1.0,1.2155088133930514e-13,2.0591422563822265e-16,5.018296247435517e-15,2.0549283998185343e-16,1.0701287862413232e-16
11575,seg_train/seg_train/sea\9408.jpg,4.371805140124252e-10,3.436276541091132e-10,8.940509133026353e-07,1.0998111065418925e-05,0.9999880790710449,6.792324036553055e-09,4.292383115611642e-11,1.351488781997645e-10,3.122790220855265e-11,4.694986066589024e-11
11576,seg_train/seg_train/sea\9416.jpg,5.535388822863752e-07,5.040274118073285e-07,0.0006143163773231208,0.7134895920753479,0.28587907552719116,1.587144288350828e-05,7.152225922624211e-09,9.679729906508783e-09,3.0828002373084473e-09,3.973704920667842e-09
11577,seg_train/seg_train/sea\942.jpg,4.5167062906643907e-13,1.33527720130866e-11,2.813343114027589e-09,2.718475444751789e-10,1.0,4.1939379746835925e-10,1.3659583989085455e-13,1.502483467502591e-12,5.131389630157364e-14,3.895157240914153e-14
11578,seg_train/seg_train/sea\9454.jpg,9.245393079587716e-14,1.7787343592392396e-13,1.6279143311148658e-10,1.4930670033663773e-09,1.0,3.3960226991647247e-11,1.2196682195025205e-13,1.703901234516303e-12,1.1378059410448171e-13,1.2407291177535945e-13
11579,seg_train/seg_train/sea\9457.jpg,5.05202413236816e-09,1.8796125544895403e-08,5.347147293832677e-07,8.394015821977518e-06,0.9999910593032837,4.154669142053535e-08,5.365111480082341e-11,8.556825387140421e-11,4.332072547907906e-11,1.711074511245858e-11
11580,seg_train/seg_train/sea\9459.jpg,1.2109584168751297e-11,1.0930169096201592e-11,2.2897078011396843e-08,2.5583235183090913e-11,1.0,4.6227743855098424e-10,5.137424231686782e-13,1.3765307253429948e-12,3.2456256107184223e-13,2.1846488105960876e-13
11581,seg_train/seg_train/sea\9464.jpg,5.778992793972301e-17,2.4338464711903774e-15,2.7407503350174167e-12,2.049706758489034e-12,1.0,3.269283240935235e-14,7.052189325162819e-16,6.146988571365669e-14,7.047295062914466e-16,1.4846113755533205e-15
11582,seg_train/seg_train/sea\9467.jpg,4.893865366284444e-07,1.0512981596377813e-08,1.2566526947921375e-06,5.160263754078187e-05,0.9999465942382812,2.5936387260117044e-08,5.061651445203985e-11,1.4544318527320854e-10,7.725445977380119e-11,7.455096262543037e-11
11583,seg_train/seg_train/sea\9475.jpg,3.3818739475499626e-10,8.278210894552274e-10,2.7447615025266714e-07,1.1363203711312053e-09,0.9999997615814209,1.2965315931978694e-08,8.165295696527242e-12,2.2894111953442042e-11,6.346258588085796e-12,1.9913059916276676e-12
11584,seg_train/seg_train/sea\9483.jpg,6.439596577333118e-13,4.923081473734436e-12,8.173334897776385e-09,2.5085827512483228e-11,1.0,4.206248890858966e-11,7.26270877205587e-13,4.001566439315596e-12,4.1367384235983795e-13,2.1263906976355662e-13
11585,seg_train/seg_train/sea\9485.jpg,3.1825513335803635e-09,1.1739481609041036e-09,1.1624010909372373e-07,1.8253734879181138e-07,0.9999996423721313,8.79745769566398e-08,2.091230660861143e-11,4.136630621376369e-11,1.0584064007168603e-11,1.1775754850396059e-11
11586,seg_train/seg_train/sea\9494.jpg,1.736072050562143e-07,1.3403355580976495e-07,2.0772404241142794e-06,5.799157861474669e-06,0.9999918937683105,3.1488365692666775e-08,2.8965271153813532e-11,2.201717280714277e-11,2.572188642635531e-11,6.022019254786626e-12
11587,seg_train/seg_train/sea\9497.jpg,4.1484940482838795e-10,1.4940783055195084e-09,5.879045872347888e-08,6.639591099144582e-09,1.0,1.841127250656882e-08,1.2855988842930266e-11,3.8039741495632384e-11,4.345598533794792e-12,5.009114217163768e-12
11588,seg_train/seg_train/sea\9503.jpg,5.7969615219199966e-11,1.1481898765097753e-09,1.235987134862171e-08,6.437040345197431e-10,1.0,3.5411757970393865e-09,1.808864169561275e-11,1.1655766629647957e-10,7.928219712682871e-12,7.277647234849027e-12
11589,seg_train/seg_train/sea\9506.jpg,1.4013814350826352e-17,5.974713123674106e-16,1.652779150519701e-12,1.1920579269780046e-13,1.0,1.291778607638485e-14,5.220967620670066e-16,5.3515988840922846e-14,8.857312356363892e-16,1.2340581827225512e-15
11590,seg_train/seg_train/sea\9507.jpg,3.2529452465013264e-09,4.5404144333183183e-10,1.4418712446229165e-08,1.0200926325865112e-08,1.0,4.92134055729565e-10,4.937864787196711e-12,1.6568926786142413e-11,3.799954708533226e-12,1.822511542723393e-12
11591,seg_train/seg_train/sea\9514.jpg,1.2082018667329032e-14,3.5299522094418834e-14,7.162549199579704e-12,5.790311128793177e-14,1.0,5.496167757024217e-13,1.169636456644415e-14,2.326114290334552e-13,7.80919315215671e-15,4.144331464106792e-15
11592,seg_train/seg_train/sea\9519.jpg,4.973348843861913e-09,1.3890562033935794e-09,4.878316758549772e-06,2.3716825126030017e-07,0.9999948740005493,1.720732001331271e-08,1.41895818012161e-11,3.646996940553926e-11,9.58482945789818e-12,7.365445926776903e-12
11593,seg_train/seg_train/sea\953.jpg,3.685276084297584e-08,1.5750551085602638e-07,0.00026822619838640094,6.707682041451335e-05,0.9996639490127563,5.362083470572543e-07,1.865785581589563e-10,3.683107985263945e-10,1.4929717184752889e-10,6.70875577313268e-11
11594,seg_train/seg_train/sea\9549.jpg,1.9290041786135248e-10,1.718646197579332e-10,3.96684605163955e-08,1.5650550722057233e-07,0.9999998807907104,1.4936762937622916e-09,7.263625898673576e-12,1.7962119638892382e-11,4.349976542167289e-12,4.810413786054957e-12
11595,seg_train/seg_train/sea\9573.jpg,3.943634585557021e-10,1.277081634887267e-10,4.5709523988080036e-07,8.333993939402262e-09,0.9999994039535522,6.026949250781399e-08,3.463739061196347e-12,2.718678580870826e-12,6.093306848670155e-12,9.45259495677142e-12
11596,seg_train/seg_train/sea\9574.jpg,7.09930986728025e-18,7.588696552882345e-17,2.649285413443281e-13,3.3043979499696835e-17,1.0,3.956977940569508e-15,6.4863739964621314e-18,1.3939179167644672e-16,1.143237721931169e-17,1.910315928843492e-18
11597,seg_train/seg_train/sea\9575.jpg,6.276960728968106e-09,3.2016436168902374e-09,6.598266963919741e-07,7.95681298626505e-09,0.9999992847442627,2.6074161496580928e-08,3.1123950638978215e-11,5.31636158707105e-11,1.6990490611656917e-11,8.886209476588469e-12
11598,seg_train/seg_train/sea\9577.jpg,3.1703186209597334e-07,1.3421798428225884e-07,6.902091263327748e-05,2.5272743187088054e-06,0.999925971031189,2.009537865887978e-06,2.1792426196931558e-10,1.7334186863671164e-10,9.815387391753916e-11,6.320752254929118e-11
11599,seg_train/seg_train/sea\9583.jpg,1.7379357952762575e-09,5.319650941970622e-09,1.0795789648909704e-06,1.0746630607627594e-07,0.9999988079071045,4.1360653568744965e-08,3.908510320949077e-11,9.30340041116473e-11,2.4685998037399237e-11,1.6660714474703298e-11
11600,seg_train/seg_train/sea\9589.jpg,4.268988151518795e-17,9.98910105158438e-15,4.2774979521972845e-13,2.863985429563988e-14,1.0,3.3945536540101046e-14,5.128333874096849e-15,7.306015601532545e-13,2.640635800977122e-15,5.404093073372012e-15
11601,seg_train/seg_train/sea\9602.jpg,2.3378054287077118e-15,1.1309897313929902e-14,4.524272276262842e-11,1.8810018646842064e-13,1.0,7.276990967274022e-13,3.747835341497054e-15,3.515050528207428e-14,1.5943481996392593e-15,2.481196671733077e-15
11602,seg_train/seg_train/sea\9603.jpg,9.60870447882643e-21,4.794495477685851e-19,3.618544232428158e-15,2.356848827092022e-17,1.0,1.907964543875218e-17,9.28229823363118e-19,1.0536786784867057e-16,6.486222002024575e-19,5.546711296262612e-19
11603,seg_train/seg_train/sea\9613.jpg,1.838591097929019e-18,4.9544913367052715e-18,6.580206621557491e-14,8.424277349991971e-17,1.0,9.27650790316886e-16,7.483876887404115e-18,6.429768339696678e-16,3.667944656367352e-18,3.3805517126789185e-18
11604,seg_train/seg_train/sea\962.jpg,8.475490864690016e-10,7.52544782045561e-09,2.1180798626119213e-07,1.65240576777137e-09,0.9999995231628418,2.4301328949150047e-07,2.3835090151580474e-11,7.287009190504179e-11,1.694660731188513e-11,2.2972084304240248e-12
11605,seg_train/seg_train/sea\9620.jpg,3.246928767519641e-11,1.8608355134563936e-10,6.570255806082059e-08,7.870645468699422e-09,0.9999998807907104,1.8380850619337252e-08,2.3835633987390192e-12,2.6470754407870167e-11,2.8852174555754617e-12,6.461101727424368e-13
11606,seg_train/seg_train/sea\9621.jpg,1.702829544036888e-09,1.0490249779948613e-09,3.1064976155903423e-06,1.0021691254635812e-09,0.9999969005584717,8.380118821094129e-09,2.0327928576535648e-11,2.4931867334543334e-11,1.1567888140440186e-11,5.341349324644584e-12
11607,seg_train/seg_train/sea\9625.jpg,4.67063284478441e-14,2.4603271351654465e-13,6.907358574004263e-10,2.3514040107391887e-12,1.0,1.920346043640664e-12,4.6660737746491085e-14,5.169014630386493e-13,2.2622007077918033e-14,2.1213421779820232e-14
11608,seg_train/seg_train/sea\9628.jpg,1.1501694778884297e-12,4.461107698527922e-12,2.3976120644420007e-08,5.256783550122712e-11,1.0,1.307807084849344e-09,2.9224298220102696e-13,5.3249479478600925e-12,2.4109875337505193e-13,1.864762549019447e-13
11609,seg_train/seg_train/sea\9648.jpg,0.00041452140430919826,3.271395689807832e-05,0.002573408419266343,5.415573923528427e-06,0.9968315958976746,0.00014235361595638096,2.1751960233018508e-08,9.429892422474495e-09,9.493452246545075e-09,1.756155665333381e-09
11610,seg_train/seg_train/sea\9664.jpg,1.4463876331447661e-13,7.39679097052498e-13,1.2785947411941834e-08,3.186096178553477e-11,1.0,5.902642957744675e-11,5.3978431560674014e-14,7.855856807084671e-13,1.4606505498930382e-14,1.6264957046138728e-14
11611,seg_train/seg_train/sea\9666.jpg,2.703049158997759e-16,2.0290528138293363e-15,2.7266111243817726e-11,7.117431644054761e-12,1.0,7.774806325003616e-14,7.646090181899316e-16,3.1213933212237074e-14,6.736386325668854e-16,7.281131213498224e-16
11612,seg_train/seg_train/sea\9676.jpg,5.667682856369538e-08,3.039818841088504e-09,2.3179211439128267e-06,1.884388112216584e-08,0.9999974966049194,1.7031767640673934e-07,1.619825454324264e-11,3.66179760125096e-11,1.7146759706543335e-11,5.497708191470885e-12
11613,seg_train/seg_train/sea\9692.jpg,6.886173055387079e-12,4.3647481462461e-11,5.034600736308903e-09,6.683802122875449e-11,1.0,3.8980266237054195e-10,1.3120524632037611e-12,1.2255483086698327e-11,1.157308190252726e-12,6.311563684885391e-13
11614,seg_train/seg_train/sea\9695.jpg,5.156850875209784e-06,3.6546487081068335e-06,2.2056525267544203e-05,2.0480370949371718e-05,0.999948263168335,4.7549352188980265e-07,3.1829450186648955e-10,1.555406081710231e-10,2.9586988414820325e-10,7.027699949757604e-11
11615,seg_train/seg_train/sea\9698.jpg,2.2415968487621285e-05,1.125991275330307e-06,8.15497332951054e-06,7.843166713428218e-06,0.9999591112136841,1.4511541621686774e-06,6.144862951806829e-10,6.2475380424587e-10,4.2638326203103816e-10,1.4191761654736013e-10
11616,seg_train/seg_train/sea\97.jpg,5.271826353236975e-08,6.561472787325329e-07,2.336632178412401e-06,2.4025582661124645e-06,0.9999892711639404,5.270549991109874e-06,1.624590323379138e-10,7.247046851510675e-10,3.277046134453343e-10,8.942931811750654e-11
11617,seg_train/seg_train/sea\9701.jpg,3.8708714011903567e-10,8.766843917484834e-10,3.676831852317264e-07,1.696193407951796e-08,0.9999996423721313,3.0168727960244723e-08,1.3959590428047619e-11,3.7847076167496496e-11,6.741307165269994e-12,4.975936329643105e-12
